"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"
"CHEMBL484941"	""	"None"	"461.57"	"0"	"4.02"	"18"	"Cc1ccccc1C(=O)Nc1nc2cc(N(C)C(=O)C3CCCCC3)ccc2n1CCC(N)=O"	"IC50"	"'='"	"3300.0"	"nM"	"5.48"	""	""	"UO_0000065"	"11.88"	"0.22"	"1.46"	"4.97"	"0"	"CHEMBL992563"	"Inhibition of ITK by DELFIA assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142468"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL484767"	""	"None"	"473.58"	"0"	"4.74"	"36"	"COCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21"	"IC50"	"'='"	"16.0"	"nM"	"7.80"	""	""	"UO_0000065"	"16.46"	"0.30"	"3.06"	"7.78"	"0"	"CHEMBL992563"	"Inhibition of ITK by DELFIA assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142468"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL4281048"	""	"None"	"505.09"	"1"	"4.55"	"40; JSH-150"	"COCCN[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1"	"Activity"	"'='"	"84.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4264345"	"Binding affinity to wild-type human partial length ITK (R335 to L620 residues) expressed in bacterial expression system assessed as remaining unbound target protein level at 1000 nM by Kinomescan method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4261600"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2018"	"None"	""
"CHEMBL483764"	""	"None"	"500.60"	"1"	"4.18"	"39"	"CN(C)C(=O)CCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21"	"IC50"	"'='"	"14.0"	"nM"	"7.85"	""	""	"UO_0000065"	"15.69"	"0.29"	"3.67"	"7.05"	"0"	"CHEMBL992563"	"Inhibition of ITK by DELFIA assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142468"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL1090360"	""	"None"	"587.71"	"2"	"6.28"	"26"	"O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1"	"IC50"	"'>'"	"1000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1109693"	"Inhibition of ITK"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1156213"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2010"	"None"	""
"CHEMBL480566"	""	"None"	"539.62"	"1"	"4.72"	"29"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(Oc3ccccc3)s1)n2CCC(N)=O"	"IC50"	"'='"	"470.0"	"nM"	"6.33"	""	""	"UO_0000065"	"11.73"	"0.22"	"1.61"	"5.15"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL481901"	""	"None"	"530.65"	"1"	"3.91"	"44"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(N3CCCCC3)s1)n2CCC(N)=O"	"IC50"	"'>'"	"3200.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL86755"	""	"None"	"210.24"	"0"	"2.51"	"6"	"O=C1Nc2ccccc2/C1=C/c1ccc[nH]1"	"Activity"	"'='"	"32.8"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1035870"	"Binding affinity to human ITK at 10 uM relative to control"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1151712"	"1"	"Scientific Literature"	"J Med Chem"	"2008"	"None"	""
"CHEMBL1163510"	""	"None"	"447.84"	"1"	"5.55"	"5j"	"O=C(O)c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1"	"Inhibition"	"'<'"	"50.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1166030"	"Inhibition of ITK at 1 uM"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1165965"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2010"	"None"	""
"CHEMBL215943"	""	"None"	"535.57"	"2"	"5.62"	"47"	"Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1"	"IC50"	"'>'"	"25000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL871540"	"Inhibition of Itk by HTRF kinase assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1149344"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""
"CHEMBL377355"	""	"None"	"533.70"	"1"	"4.29"	"1d"	"CC(=O)N1CCN(C(=O)c2cccc(CNCc3cnc(NC(=O)c4ccc(C(C)(C)C)cc4)s3)c2)CC1"	"IC50"	"'='"	"22340.0"	"nM"	"4.65"	""	""	"UO_0000065"	"8.71"	"0.17"	"0.36"	"4.91"	"0"	"CHEMBL864159"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138957"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL460824"	""	"None"	"466.50"	"0"	"3.31"	"10"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O"	"IC50"	"'='"	"20.0"	"nM"	"7.70"	""	""	"UO_0000065"	"16.50"	"0.30"	"4.39"	"5.74"	"0"	"CHEMBL992563"	"Inhibition of ITK by DELFIA assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142468"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL220243"	"GW406731X"	"None"	"283.33"	"0"	"3.36"	"GW406731X"	"COC(=O)c1cncc(/C=C/c2c(C)cc(O)cc2C)c1"	"Inhibition"	"'='"	"0.96"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL3957567"	""	"None"	"313.72"	"0"	"3.59"	"BDBM195833"	"C#CC(=O)Nc1cc(-c2cnc3[nH]cc(Cl)c3c2)ccc1F"	"IC50"	"'='"	"35.0"	"nM"	"7.46"	""	"348590"	"UO_0000065"	"23.77"	"0.46"	"3.87"	"12.90"	"0"	"CHEMBL3887687"	"Biochemical Inhibition Assay: 1H-pyrrolo[2,3-b]pyridine, 1H-pyrazolo[3,4-b]pyridine and 5H-pyrrolo[2,3-b]pyrazine series of compounds exhibited over >100 fold selective against Janus and TEC family of kinases except for the BMX and TXK it had activity of 30 and 45 nM respectively."	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3886406"	"37"	"BindingDB Database"	""	"2015"	"None"	""
"CHEMBL103667"	"DORAMAPIMOD"	"2.0"	"527.67"	"2"	"5.99"	"BIRB-796"	"Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1908717"	"Binding constant for ITK kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2011"	"None"	""
"CHEMBL479038"	"GW806776X"	"None"	"334.42"	"0"	"3.39"	"GW806776X"	"O=C(NCC1CC1)c1ccc(-c2cccc(C(=O)NC3CC3)c2)cc1"	"Inhibition"	"'='"	"1.15"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL296468"	"BMS-387032"	"1.0"	"380.54"	"0"	"3.66"	"BMS-387032/SNS-032"	"CC(C)(C)c1cnc(CSc2cnc(NC(=O)C3CCNCC3)s2)o1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1908717"	"Binding constant for ITK kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2011"	"None"	""
"CHEMBL408732"	""	"None"	"308.34"	"0"	"2.98"	"SB-711237"	"COc1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3n2)cc1"	"Inhibition"	"'='"	"0.61"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL471789"	"GSK-1030059A"	"None"	"476.48"	"1"	"5.90"	"GSK1030059A"	"COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(C)=O)s3)c2cc1OC"	"Inhibition"	"'='"	"0.57"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL520110"	""	"None"	"542.60"	"1"	"4.13"	"48"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3ccnc(F)c3)s1)n2CCC(N)=O"	"IC50"	"'='"	"60.0"	"nM"	"7.22"	""	""	"UO_0000065"	"13.31"	"0.25"	"3.09"	"5.71"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL462301"	""	"None"	"480.53"	"0"	"3.70"	"27"	"CCN(C(=O)c1ccccc1)c1ccc2c(c1)nc(NC(=O)c1ccc(C#N)cc1)n2CCC(N)=O"	"IC50"	"'='"	"160.0"	"nM"	"6.80"	""	""	"UO_0000065"	"14.14"	"0.26"	"3.10"	"5.07"	"0"	"CHEMBL992544"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as B cell receptor-stimulated calcium influx by FLIPR assay"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142466"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL520768"	""	"None"	"517.59"	"1"	"4.53"	"11"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1cccc(-c3ccccc3)c1)n2CCC(N)=O"	"IC50"	"'='"	"90.0"	"nM"	"7.05"	""	""	"UO_0000065"	"13.61"	"0.25"	"2.52"	"6.20"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL1938953"	""	"None"	"256.70"	"0"	"2.98"	"4A1"	"Clc1ccc(-n2cc(-c3ccncc3)nn2)cc1"	"Inhibition"	""	""	"%"	""	""	"Not Active"	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1941643"	"Inhibition of ITK at 10 uM by colorimetric analysis"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1938312"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2012"	"None"	""
"CHEMBL519183"	""	"None"	"499.66"	"1"	"6.67"	"30"	"CCCCCCCn1c(NC(=O)c2ccc(C#N)cc2)nc2cc(N(C)C(=O)C3CCCCC3)ccc21"	"IC50"	"'='"	"4500.0"	"nM"	"5.35"	""	""	"UO_0000065"	"10.70"	"0.20"	"-1.32"	"5.87"	"0"	"CHEMBL992563"	"Inhibition of ITK by DELFIA assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1142468"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2008"	"None"	""
"CHEMBL480592"	""	"None"	"531.64"	"1"	"2.33"	"45"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(N3CCNCC3)s1)n2CCC(N)=O"	"IC50"	"'='"	"150.0"	"nM"	"6.82"	""	""	"UO_0000065"	"12.84"	"0.25"	"4.49"	"5.30"	"0"	"CHEMBL992190"	"Inhibition of ITK by DELFIA method"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL480574"	""	"None"	"553.64"	"1"	"4.50"	"30"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(OCc3ccccc3)s1)n2CCC(N)=O"	"IC50"	"'='"	"1200.0"	"nM"	"5.92"	""	""	"UO_0000065"	"10.69"	"0.20"	"1.42"	"4.82"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL481361"	""	"None"	"520.39"	"1"	"3.63"	"9"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(Br)cc1)n2CCC(N)=O"	"IC50"	"'='"	"730.0"	"nM"	"6.14"	""	""	"UO_0000065"	"11.79"	"0.25"	"2.51"	"5.40"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL275473"	"GW572401X"	"None"	"401.49"	"0"	"4.12"	"GW572401X"	"CCN(CC)S(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3ccccc3)o2)c1"	"Inhibition"	"'='"	"2.62"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL205799"	""	"None"	"523.68"	"1"	"4.06"	"1"	"CC(=O)N1CCN(C(=O)c2cccc(CSc3cnc(NC(=O)c4ccc(N(C)C)cc4)s3)c2)CC1"	"IC50"	"'='"	"1000.0"	"nM"	"6.00"	""	""	"UO_0000065"	"11.46"	"0.23"	"1.94"	"6.99"	"1"	"CHEMBL864159"	"Inhibition of Itk"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138957"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""
"CHEMBL1909379"	""	"None"	"387.87"	"0"	"4.84"	"GR-269666A"	"Cl.c1ccc(Cc2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1"	"Inhibition"	"'='"	"0.82"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL554"	"LAPATINIB"	"4.0"	"581.07"	"2"	"6.14"	"Lapatinib"	"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1"	"Kd"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL1908717"	"Binding constant for ITK kinase domain"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1908390"	"1"	"Scientific Literature"	"Nat Biotechnol"	"2011"	"None"	""
"CHEMBL482367"	""	"None"	"514.57"	"1"	"3.58"	"35"	"CN(C(=O)c1ccccc1)c1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3ncco3)s1)n2CCC(N)=O"	"IC50"	"'='"	"100.0"	"nM"	"7.00"	""	""	"UO_0000065"	"13.60"	"0.26"	"3.42"	"5.02"	"0"	"CHEMBL1028078"	"Inhibition of human ITK expressed in chicken DT40 cells assessed as calcium influx by FLIPR"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"DT40"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143295"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2009"	"None"	""
"CHEMBL1909360"	"GW830263A"	"None"	"665.22"	"1"	"4.56"	"GW830263A"	"CN1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(N(C)c4ccnc(Nc5ccc(CS(C)(=O)=O)cc5)n4)cc3)cc2)CC1.Cl"	"Inhibition"	"'='"	"38.68"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962115"	"GSK_PKIS: ITK mean inhibition at 1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL473420"	"GSK-1030058A"	"None"	"492.48"	"1"	"5.49"	"GSK1030058A"	"COC(=O)c1sc(-n2cnc3cc(OC)c(OC)cc32)cc1OCc1ccccc1C(F)(F)F"	"Inhibition"	"'='"	"1.1"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL1962114"	"GSK_PKIS: ITK mean inhibition at 0.1 uM [Nanosyn]"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1961873"	"16"	"GSK Published Kinase Inhibitor Set"	""	""	"None"	""
"CHEMBL3745885"	""	"None"	"467.46"	"0"	"3.66"	"7ao; ON1231320"	"Cn1c(=O)c(S(=O)(=O)c2ccc(F)cc2F)cc2cnc(Nc3ccc4[nH]ccc4c3)nc21"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL3748223"	"Inhibition of human ITK using MBP as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3745707"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2016"	"None"	""
"CHEMBL1765771"	""	"None"	"373.46"	"0"	"4.74"	"7j"	"O=C(Nc1cc(-c2ccncc2)c[nH]c1=O)c1ccc(C2CCCCC2)cc1"	"Ki"	"'='"	"220.0"	"nM"	"6.66"	""	""	"UO_0000065"	"17.83"	"0.32"	"1.92"	"8.89"	"0"	"CHEMBL1768448"	"Inhibition of Itk after 40 mins by radiometric phosphate incorporation assay"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1765075"	"1"	"Scientific Literature"	"J Med Chem"	"2011"	"None"	""
"CHEMBL4555459"	""	"None"	"481.60"	"1"	"5.59"	"43"	"O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1"	"Inhibition"	"'='"	"7.0"	"%"	""	""	""	"UO_0000187"	""	""	""	""	"0"	"CHEMBL4389284"	"Inhibition of wild-type human partial length ITK (R335 to L620 residues) expressed in bacterial expression system at 10 uM by Kinomescan method relative to control"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2959"	"Tyrosine-protein kinase ITK/TSK"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4387741"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2019"	"None"	""
